lncRNA_ID	Brain	ES	Fibroblasts	Foreskin	HEK293	HeLa	Myeloma	PC3	RPE-1	U2OS	Spec	RAI	RAI*(1-Spec)	RAI*Spec	TS	lncRNA_Class
ENST00000607789.1_RP3-326L13.3-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000572222.1_1_MMP25-AS1-010	N	N	N	N	N	N	A0	N	N	N	1	1	0	1	-1	other
ENST00000587944.5_1_TTN-AS1-042	N	N	N	N	N	N	N	F	N	N	1	-1	0	-1	0	other
ENST00000420693.1_1_RP11-290D2.3-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000522673.5_1_TPT1-AS1-002	A0	N	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000503768.6_1_LINC00923-002	N	N	N	N	F	N	A1	N	N	N	0.89	0	0	0	-0.5	other
ENST00000590989.1_1_CTB-50L17.16-003	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000635019.1_1_RP11-165N12.2-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000524045.6_1_ZFPM2-AS1-001	N	N	N	N	N	N	N	N	N	A1	1	1	0	1	-0.5	other
ENST00000597548.5_1_CTA-125H2.2-015	N	N	N	N	N	N	N	N	N	F	1	-1	0	-1	0	other
ENST00000413977.1_1_SH3BP5-AS1-002	N	N	N	N	N	F	N	N	N	N	1	-1	0	-1	0	other
ENST00000570015.1_1_CISTR-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000445662.1_RP11-417J8.1-001	N	N	N	N	N	N	N	N	N	A2	1	1	0	1	0.5	other
ENST00000631265.1_1_AQP4-AS1-008	A1	N	N	N	N	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000545629.5_1_RP11-359B12.2-002	N	N	N	N	N	N	N	N	N	A0	1	1	0	1	-1	other
ENST00000591263.5_1_MAP3K14-AS1-002	N	N	N	N	N	A0	N	N	N	N	1	1	0	1	-1	other
ENST00000423500.1_1_RP1-45I4.2-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000412631.1_1_RP11-111F5.4-003	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000433766.1_1_LINC01441-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000432535.1_1_LINC00844-001	A3	N	N	N	N	N	N	N	N	N	1	1	0	1	1	other
ENST00000474040.5_1_HOXB-AS3-002	N	N	N	N	A1	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000424819.1_1_AC124944.3-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000606489.1_1_RP11-168F9.2-001	N	N	F	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000447380.1_1_LINC01102-003	A0	N	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000513540.1_1_RP11-19C24.1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000592183.5_1_AC009264.1-004	N	N	N	N	A0	N	N	N	N	N	1	1	0	1	-1	other
ENST00000580902.5_1_AC005154.6-018	A0	N	F	N	F	A0	F	N	N	A0	0.44	0	0	0	-3	other
ENST00000523422.1_1_RP11-1C8.4-002	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000504846.1_1_ATG10-AS1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000465684.5_1_LINC00698-002	N	A1	N	N	N	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000519393.5_1_RP11-134O21.1-006	N	N	N	N	N	N	N	N	N	A0	1	1	0	1	-1	other
ENST00000561676.1_1_RP11-457I16.2-001	N	N	N	N	N	N	N	F	N	N	1	-1	0	-1	0	other
ENST00000587536.5_1_ZNF561-AS1-001	N	N	N	N	N	N	N	A1	N	N	1	1	0	1	-0.5	other
ENST00000628427.1_1_AC009303.1-011	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000598804.2_RP4-565E6.1-003	A0	N	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000618162.1_1_RP11-476H16.1-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000593243.1_SPPL2B-010	N	N	N	N	N	N	A2	N	N	N	1	1	0	1	0.5	other
ENST00000563690.1_1_RP11-264M12.2-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000457009.1_1_RP4-568F9.6-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000425588.1_1_RP11-16C18.3-002	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000455821.1_1_RP11-513G11.3-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000433600.1_1_RP11-498B4.5-001	N	A0	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000455988.1_1_AC007405.8-002	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000522183.1_1_CASC9-003	F	N	N	N	A1	N	F	N	N	A1	0.67	0	0	0	-1	other
ENST00000543206.1_1_RP11-320N7.2-002	N	A0	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000635346.1_1_CTC-490G23.6-002	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000521298.2_1_RP11-10A14.6-001	N	A0	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000455438.2_1_RP11-87M18.2-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000602972.1_1_CTD-2260A17.1-002	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000637995.1_1_RP1-101K10.6-002	N	A1	N	F	F	N	N	A0	N	N	0.67	0	0	0	-1.5	other
ENST00000562062.1_1_RP11-23N2.4-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000498731.5_1_SOX2-OT-008	A3	N	N	N	N	N	N	F	N	N	0.89	0	0	0	1	other
ENST00000440244.1_1_LINC01623-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000600723.1_1_LINC00528-001	N	N	N	N	F	N	A1	N	N	N	0.89	0	0	0	-0.5	other
ENST00000429821.5_1_Z83001.1-002	N	N	N	N	N	N	N	N	N	A3	1	1	0	1	1	other
ENST00000455578.5_1_SERHL-002	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000614781.1_1_CTD-3128G10.7-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000460324.1_1_RP11-501O2.4-001	N	N	N	N	N	N	N	N	N	A0	1	1	0	1	-1	other
ENST00000457632.1_1_RP11-799O21.2-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000366376.2_1_RP13-259N13.2-001	F	A0	F	A0	F	A0	F	A0	A0	F	0	0	0	0	-5	other
ENST00000607455.1_1_ZEB1-AS1-008	A2	N	N	N	N	N	N	N	N	N	1	1	0	1	0.5	other
ENST00000624255.1_1_CTA-407F11.9-001	N	N	N	N	N	N	N	N	N	F	1	-1	0	-1	0	other
ENST00000555157.1_1_RP11-857B24.5-001	N	N	N	A0	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000419628.1_1_AP001626.1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000454977.1_1_TSSC1-IT1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000590357.1_1_RP11-879F14.1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000526131.1_1_RP11-659P15.1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000583030.1_1_AC005562.1-005	N	N	N	N	F	N	A0	N	N	N	0.89	0	0	0	-1	other
ENST00000502027.1_1_LINC00926-002	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000513793.5_1_RP11-328K4.1-002	N	A0	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000624893.1_1_CITF22-92A6.2-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000434284.1_1_U52111.14-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000456616.1_1_ELOVL2-AS1-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000508015.1_1_TMEM161B-AS1-008	A2	N	N	N	N	N	N	N	N	N	1	1	0	1	0.5	other
ENST00000460796.1_1_RP11-550I24.2-005	N	N	N	N	A0	N	N	N	N	N	1	1	0	1	-1	other
ENST00000558736.1_1_RP11-654A16.1-001	N	N	N	N	F	A0	N	N	N	N	0.89	0	0	0	-1	other
ENST00000538731.2_1_RP13-977J11.2-001	N	A1	N	N	N	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000623562.1_1_LA16C-335H7.2-001	N	N	N	N	N	N	A0	N	N	N	1	1	0	1	-1	other
ENST00000624880.1_1_RP11-684N3.1-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000414844.2_1_PLCL2-AS1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000498480.1_1_CFAP44-AS1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000562284.1_1_RP11-731J8.2-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000541254.1_1_RP11-800A3.3-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000512839.5_1_LINC01060-001	N	F	N	N	N	N	N	N	N	A0	0.89	0	0	0	-1	other
ENST00000585003.1_1_CTA-292E10.6-005	F	F	A0	F	A0	F	A0	N	N	A0	0.22	0	0	0	-4	other
ENST00000535211.1_1_KTN1-AS1-002	N	N	N	N	N	N	N	A1	N	N	1	1	0	1	-0.5	other
ENST00000621778.1_1_RP11-138H8.8-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000603401.1_1_RP11-286B14.2-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000623674.1_1_RP11-107E5.3-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000520043.1_1_HAS2-AS1-003	F	N	N	N	N	N	N	A1	N	N	0.89	0	0	0	-0.5	other
ENST00000561037.5_1_MIR9-3HG-009	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000422629.2_LINC00623-017	N	N	N	N	N	A2	N	N	N	N	1	1	0	1	0.5	other
ENST00000329743.3_1_CECR5-AS1-002	A1	N	N	N	N	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000519703.2_1_LINC01170-001	N	F	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000512688.1_1_RP11-774D14.1-004	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000557900.1_1_RP11-1069G10.2-001	N	N	N	N	N	N	N	N	N	A1	1	1	0	1	-0.5	other
ENST00000511073.1_1_RP11-115J23.1-002	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000557546.1_1_RP11-566J3.2-001	N	N	N	N	N	N	N	A0	N	N	1	1	0	1	-1	other
ENST00000610212.1_1_RP11-1263C18.1-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000607743.1_1_RP11-493E12.1-003	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000420664.1_1_AC106873.4-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000607976.1_1_RP11-352G9.1-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000586376.5_1_CTD-2020K17.1-005	N	N	N	N	N	F	N	N	N	N	1	-1	0	-1	0	other
ENST00000533978.1_1_RP11-463D19.1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000470677.1_1_RP5-921G16.2-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000577828.5_1_LINC00511-007	F	N	N	N	N	N	N	N	N	A0	0.89	0	0	0	-1	other
ENST00000512322.1_1_LINC01094-001	A3	N	A0	N	F	N	F	N	N	N	0.67	0	0	0	0	other
ENST00000443347.5_1_RP11-374M1.2-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000457921.5_1_AC005062.2-008	N	A3	N	N	N	N	N	N	N	N	1	1	0	1	1	other
ENST00000426709.5_1_LINC01363-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000619955.1_1_AC124789.1-004	N	A0	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000508985.1_1_RP11-635L1.3-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000565053.1_1_RP11-830F9.5-004	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000606573.1_1_FAM66B-002	A1	N	N	N	N	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000367356.1_2_LINC00862-002	N	N	N	N	N	N	N	N	N	A3	1	1	0	1	1	other
ENST00000441769.3_1_CDKN2A-AS1-001	N	N	N	N	A0	F	N	N	N	N	0.89	0	0	0	-1	other
ENST00000411561.1_1_RP11-307L3.4-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000427571.1_1_AC064852.4-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000379256.3_1_CELF2-AS1-001	N	N	N	N	N	N	F	N	N	A1	0.89	0	0	0	-0.5	other
ENST00000415327.1_AC007386.4-002	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000625053.1_1_AC005618.8-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000423873.5_1_NLGN1-AS1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000458151.1_1_RP5-1024G6.5-001	A3	N	N	N	N	N	N	N	N	N	1	1	0	1	1	other
ENST00000454187.1_1_CNTFR-AS1-004	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000620494.1_1_RP11-428O18.6-001	F	A0	A0	N	F	F	F	A0	N	A0	0.22	0	0	0	-4	other
ENST00000470996.4_1_ST7-OT4-003	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000451066.1_1_AC009473.1-001	A2	N	N	N	N	N	N	N	N	N	1	1	0	1	0.5	other
ENST00000623304.1_1_RP11-423E7.2-001	N	N	N	N	F	N	A0	N	N	N	0.89	0	0	0	-1	other
ENST00000499642.1_1_RRS1-AS1-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000570301.5_1_RP11-1055B8.3-002	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000601263.1_1_AC006262.5-005	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000488785.5_1_WEE2-AS1-001	A1	N	N	N	N	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000425499.2_1_RP11-112J3.15-001	N	N	N	N	N	N	N	N	A1	N	1	1	0	1	-0.5	other
ENST00000607744.1_1_RP11-285J16.1-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000432621.5_1_AP001347.6-002	N	N	N	N	N	N	N	A1	N	N	1	1	0	1	-0.5	other
ENST00000567544.1_1_RP11-368I7.4-001	N	N	N	N	N	A0	N	N	N	N	1	1	0	1	-1	other
ENST00000420855.5_1_PGM5-AS1-002	N	N	N	N	N	N	N	A0	N	N	1	1	0	1	-1	other
ENST00000435291.1_1_AC108051.2-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000456187.1_1_PABPC5-AS1-001	N	N	N	N	N	N	N	N	N	F	1	-1	0	-1	0	other
ENST00000600157.5_1_LINC00658-006	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000412060.1_1_LINC01315-002	F	N	N	N	N	A0	N	N	N	N	0.89	0	0	0	-1	other
ENST00000601979.5_1_LINC01515-002	N	N	N	N	N	N	N	A0	N	N	1	1	0	1	-1	other
ENST00000610220.1_1_RP11-73K9.3-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000421637.1_1_RP4-784A16.2-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000634619.1_1_RP4-665J23.1-006	N	N	N	N	A1	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000422048.5_1_RP11-268G12.1-001	N	N	N	N	F	A0	N	N	N	N	0.89	0	0	0	-1	other
ENST00000586506.1_1_AC005256.1-001	N	N	N	N	N	N	N	F	N	A0	0.89	0	0	0	-1	other
ENST00000580507.1_1_RP11-1109M24.16-003	N	N	N	N	N	N	N	N	N	F	1	-1	0	-1	0	other
ENST00000451090.1_1_RP11-145M4.2-001	N	A3	N	N	N	N	N	N	N	N	1	1	0	1	1	other
ENST00000415031.1_1_RP11-191G24.1-002	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000420225.1_1_AC007050.17-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000622988.1_1_RP11-131M11.2-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000627330.2_1_RMDN2-AS1-010	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000412378.1_1_RP11-7O11.3-002	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000474324.1_1_HOXB-AS3-013	N	N	N	N	A1	F	N	N	N	N	0.89	0	0	0	-0.5	other
ENST00000344620.10_1_SLX1B-SULT1A4-001	N	N	N	N	N	A2	N	N	N	N	1	1	0	1	0.5	other
ENST00000628963.2_1_SATB1-AS1-057	N	N	N	N	A0	N	N	N	N	N	1	1	0	1	-1	other
ENST00000541293.1_1_RP11-867G2.6-001	N	A3	N	N	N	N	N	N	N	N	1	1	0	1	1	other
ENST00000622881.1_1_RP11-10E18.7-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000443196.1_1_UPK1A-AS1-001	F	F	N	N	A0	F	A0	N	N	A1	0.44	0	0	0	-2.5	other
ENST00000612960.4_1_RP11-295P9.3-049	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000556708.1_1_RP11-164C12.2-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000605270.5_1_RP11-326I11.4-001	A0	N	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000589556.1_1_ZNF790-AS1-003	A2	F	N	N	N	N	N	N	N	N	0.89	0	0	0	0.5	other
ENST00000517292.1_1_RP11-317N12.1-004	N	N	N	N	A0	N	F	N	N	N	0.89	0	0	0	-1	other
ENST00000533844.1_1_RP11-496I9.1-002	N	N	N	N	N	F	N	N	N	N	1	-1	0	-1	0	other
ENST00000468960.2_1_AC004893.11-002	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000435049.1_1_RP11-46F15.2-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000429352.1_1_RP11-107M16.2-001	N	N	N	N	N	N	N	N	N	A0	1	1	0	1	-1	other
ENST00000585890.1_1_ZNF793-AS1-004	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000535746.5_1_RP11-90D4.3-002	N	N	N	N	N	N	A3	N	N	N	1	1	0	1	1	other
ENST00000567875.5_1_CTD-2323K18.1-003	N	N	N	N	A2	N	N	N	N	N	1	1	0	1	0.5	other
ENST00000503478.1_1_RP11-563E2.2-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000506160.1_1_RP11-696N14.1-004	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000524283.5_1_LINC01608-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000456601.1_1_AC096574.4-001	N	N	N	N	A1	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000584277.1_1_RP11-349A8.3-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000418518.2_1_LINCMD1-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000563434.1_1_RP11-4O1.2-002	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000423456.5_1_MEG3-002	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000626945.2_1_JAKMIP2-AS1-001	N	A3	N	N	N	N	N	N	N	N	1	1	0	1	1	other
ENST00000452629.1_1_AP001891.1-001	A1	N	N	N	N	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000568603.1_1_RP11-101E7.2-001	N	N	N	N	N	F	N	N	N	N	1	-1	0	-1	0	other
ENST00000433161.1_1_HAR1A-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000602730.1_1_RP11-219A15.4-001	A1	N	N	N	N	N	F	N	N	N	0.89	0	0	0	-0.5	other
ENST00000628607.2_1_AC010976.2-020	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000502390.5_1_RP1-27K12.2-002	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000591898.1_1_CTD-2006C1.2-008	N	F	N	N	A0	N	N	N	N	N	0.89	0	0	0	-1	other
ENST00000628476.1_1_RP11-379B18.5-021	N	N	N	N	N	N	A0	N	N	N	1	1	0	1	-1	other
ENST00000615535.1_1_SNHG22-002	F	F	F	F	A1	F	A2	A2	A2	A0	0	0	0	0	0	other
ENST00000423120.1_1_U51244.2-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000579631.1_1_LINC00511-015	N	N	N	N	N	N	A0	N	N	N	1	1	0	1	-1	other
ENST00000510381.2_1_CTD-2201G3.1-002	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000456685.5_1_PAX8-AS1-008	F	A0	N	N	F	N	A1	N	N	N	0.67	0	0	0	-1.5	other
ENST00000415626.1_1_C4B-AS1-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000419979.1_1_RP3-525N10.2-001	F	N	N	N	N	N	A0	N	N	N	0.89	0	0	0	-1	other
ENST00000520594.5_1_ZFPM2-AS1-006	N	N	N	N	N	N	N	N	N	A0	1	1	0	1	-1	other
ENST00000418656.1_1_RP11-508N12.2-002	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000509715.1_1_RP11-9G1.3-003	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000566220.1_1_TUG1-001	N	N	N	N	N	N	F	N	N	A1	0.89	0	0	0	-0.5	other
ENST00000419183.1_1_CTD-2330K9.3-003	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000612722.1_1_FLJ16779-001	A3	N	N	N	N	N	N	N	N	N	1	1	0	1	1	other
ENST00000592720.1_1_CTB-31O20.9-001	N	N	N	N	N	N	N	N	F	N	1	-1	0	-1	0	other
ENST00000520913.1_1_PVT1-013	N	F	N	N	N	F	A1	A0	A0	F	0.44	0	0	0	-2.5	other
ENST00000571639.1_1_MIR193BHG-003	N	N	N	N	N	N	A0	N	N	N	1	1	0	1	-1	other
ENST00000428862.5_1_ZMIZ1-AS1-004	N	N	N	N	N	A0	N	N	N	N	1	1	0	1	-1	other
ENST00000630388.2_1_MIR325HG-001	A0	N	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000568554.1_1_LA16C-312E8.2-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000539116.1_1_RP11-221N13.3-002	N	N	N	N	N	N	N	N	A1	N	1	1	0	1	-0.5	other
ENST00000430166.5_1_FGD5-AS1-001	A1	N	N	N	N	N	N	N	N	N	1	1	0	1	-0.5	other
ENST00000419904.1_1_AC018878.3-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000438488.1_1_RP11-197K6.1-002	N	N	N	N	N	N	N	N	A0	F	0.89	0	0	0	-1	other
ENST00000554009.1_1_RP5-1021I20.5-002	N	N	N	N	N	N	N	N	N	F	1	-1	0	-1	0	other
ENST00000558042.1_1_RP11-30K9.5-001	N	N	N	N	N	N	F	N	N	N	1	-1	0	-1	0	other
ENST00000448015.1_1_RP11-460I13.2-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000440199.1_RP6-206I17.1-002	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000454260.1_1_STEAP3-AS1-001	N	N	N	N	F	N	N	N	N	A1	0.89	0	0	0	-0.5	other
ENST00000586176.1_1_CTD-3064H18.2-001	N	N	N	N	A0	N	N	N	N	N	1	1	0	1	-1	other
ENST00000502827.1_1_ADAMTS19-AS1-001	N	A0	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000566170.1_1_RP1-223E5.4-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000435322.1_1_AL163953.3-003	N	N	N	N	N	N	A0	N	N	N	1	1	0	1	-1	other
ENST00000623899.1_1_RP11-95G6.1-001	N	A0	N	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000608811.1_1_RP6-24A23.3-002	N	N	N	N	A0	N	N	N	N	N	1	1	0	1	-1	other
ENST00000511422.1_1_CTD-2334D19.1-001	N	N	A0	N	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000555354.5_1_SNHG23-010	N	N	N	N	N	N	N	N	A0	N	1	1	0	1	-1	other
ENST00000443792.1_1_RP11-574F11.3-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000501176.6_1_BDNF-AS-001	A2	N	N	F	N	N	N	N	N	N	0.89	0	0	0	0.5	other
ENST00000229465.10_1_FLJ22447-002	A0	F	F	F	F	A2	F	A0	A1	A2	0	0	0	0	-1.5	other
ENST00000587836.1_1_CTC-232P5.1-001	N	N	N	N	N	F	N	N	N	N	1	-1	0	-1	0	other
ENST00000610106.5_1_MIR22HG-015	N	N	N	N	N	N	A0	N	N	N	1	1	0	1	-1	other
ENST00000536896.2_1_RP1-317E23.3-003	F	N	N	N	N	N	A1	N	N	N	0.89	0	0	0	-0.5	other
ENST00000551650.1_1_RP11-650K20.3-001	N	N	N	N	N	N	N	A1	N	N	1	1	0	1	-0.5	other
ENST00000577171.1_1_AC140912.1-002	A2	N	N	N	N	N	N	N	N	N	1	1	0	1	0.5	other
ENST00000613646.1_1_RP3-453C12.14-001	N	N	N	N	N	N	N	N	F	N	1	-1	0	-1	0	other
ENST00000624314.1_1_TMEM75-001	N	N	N	N	F	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000564696.1_1_RP3-388M5.9-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000560714.1_1_CTD-2647L4.5-001	F	N	N	N	N	N	N	N	N	N	1	-1	0	-1	0	other
ENST00000567305.1_1_RP11-395N3.1-001	N	N	N	N	N	N	N	F	N	N	1	-1	0	-1	0	other
ENST00000447972.3_1_AC007163.6-001	N	N	N	A0	N	N	N	N	N	N	1	1	0	1	-1	other
ENST00000411694.1_1_AP001055.6-002	N	N	N	N	N	N	A0	N	N	N	1	1	0	1	-1	other
ENST00000595135.5_1_KC6-003	N	N	N	N	N	N	A0	N	N	N	1	1	0	1	-1	other
